Distance_(inches),Gray_Value
3.60667,47820.145
3.61000,47682.367
3.61333,47738.137
3.61667,47733.031
3.62000,47799.449
3.62333,47735.270
3.62667,47801.680
3.63000,47728.273
3.63333,47700.754
3.63667,47763.906
3.64000,47726.660
3.64333,47678.125
3.64667,47752.285
3.65000,47912.715
3.65333,47838.816
3.65667,47814.668
3.66000,47739.312
3.66333,47760.703
3.66667,47747.656
3.67000,47739.863
3.67333,47715.684
3.67667,47727.344
3.68000,47768.758
3.68333,47791.363
3.68667,47714.039
3.69000,47469.160
3.69333,47705.328
3.69667,47569.902
3.70000,47613.504
3.70333,47738.879
3.70667,47667.535
3.71000,47761.266
3.71333,47775.625
3.71667,47623.855
3.72000,47647.801
3.72333,47716.238
3.72667,47731.418
3.73000,47835.328
3.73333,47591.266
3.73667,47666.051
3.74000,47627.598
3.74333,47693.012
3.74667,47665.074
3.75000,47758.516
3.75333,47807.949
3.75667,47831.727
3.76000,47776.199
3.76333,47819.531
3.76667,47866.301
3.77000,47782.211
3.77333,47690.398
3.77667,47721.480
3.78000,47664.672
3.78333,47685.289
3.78667,47773.375
3.79000,47768.602
3.79333,47789.379
3.79667,47874.453
3.80000,47676.375
3.80333,47779.281
3.80667,47757.129
3.81000,47829.176
3.81333,47822.379
3.81667,47778.215
3.82000,47851.977
3.82333,47624.777
3.82667,47704.668
3.83000,47790.281
3.83333,47647.070
3.83667,47758.762
3.84000,47666.734
3.84333,47795.242
3.84667,47755.520
3.85000,47672.699
3.85333,47710.836
3.85667,47644.891
3.86000,47821.918
3.86333,47738.793
3.86667,47891.949
3.87000,47866.812
3.87333,47875.863
3.87667,47847.805
3.88000,47685.590
3.88333,47719.340
3.88667,47799.305
3.89000,47811.738
3.89333,47716.695
3.89667,47846.520
3.90000,47915.980
3.90333,47796.676
3.90667,47837.008
3.91000,47872.309
3.91333,47871.660
3.91667,47871.570
3.92000,47754.883
3.92333,47735.621
3.92667,47778.668
3.93000,47764.828
3.93333,47770.309
3.93667,47720.902
3.94000,47592.035
3.94333,47584.770
3.94667,47697.820
3.95000,47805.734
3.95333,47689.969
3.95667,47614.723
3.96000,47629.941
3.96333,47771.512
3.96667,47729.340
3.97000,47766.609
3.97333,47770.840
3.97667,47716.500
3.98000,47741.582
3.98333,47841.941
3.98667,47911.957
3.99000,47722.516
3.99333,47859.047
3.99667,47765.227
4.00000,47796.051
4.00333,47765.734
4.00667,47836.629
4.01000,47641.691
4.01333,47780.797
4.01667,47942.629
4.02000,47872.914
4.02333,48217.305
4.02667,47923.648
4.03000,47821.793
4.03333,47900.918
4.03667,47775.250
4.04000,47820.492
4.04333,47766.180
4.04667,47818.297
4.05000,47730.156
4.05333,47805.875
4.05667,47711.160
4.06000,47774.125
4.06333,47832.562
4.06667,47841.938
4.07000,47726.625
4.07333,47856.262
4.07667,47887.617
4.08000,47987.945
4.08333,47996.555
4.08667,47964.469
4.09000,47852.211
4.09333,47750.734
4.09667,47891.664
4.10000,47848.422
4.10333,47783.777
4.10667,47796.730
4.11000,47741.160
4.11333,47602.375
4.11667,47592.914
4.12000,47805.523
4.12333,47649.824
4.12667,47733.363
4.13000,47760.309
4.13333,47754.734
4.13667,47826.027
4.14000,47833.523
4.14333,47674.352
4.14667,47717.172
4.15000,47810.863
4.15333,47803.328
4.15667,47660.484
4.16000,47736.238
4.16333,47566.945
4.16667,47611.023
4.17000,47757.488
4.17333,47684.832
4.17667,47655.969
4.18000,47807.484
4.18333,47668.578
4.18667,47802.051
4.19000,47731.160
4.19333,47681.340
4.19667,47697.746
4.20000,47628.391
4.20333,47677.535
4.20667,47729.816
4.21000,47804.512
4.21333,47710.121
4.21667,47590.250
4.22000,47691.398
4.22333,47761.570
4.22667,47655.219
4.23000,47835.012
4.23333,47749.449
4.23667,47717.297
4.24000,47602.707
4.24333,47696.559
4.24667,47744.809
4.25000,47786.191
4.25333,47763.918
4.25667,47778.402
4.26000,47802.930
4.26333,47712.789
4.26667,47588.570
4.27000,47699.363
4.27333,47717.754
4.27667,47727.879
4.28000,47652.766
4.28333,47644.125
4.28667,47751.398
4.29000,47641.559
4.29333,47651.051
4.29667,47519.223
4.30000,47611.723
4.30333,47599.531
4.30667,47638.793
4.31000,47698.043
4.31333,47672.566
4.31667,47747.531
4.32000,47620.109
4.32333,47505.473
4.32667,47579.566
4.33000,47471.289
4.33333,47647.598
4.33667,47463.828
4.34000,47544.785
4.34333,47656.281
4.34667,47598.820
4.35000,47609.375
4.35333,47718.742
4.35667,47704.207
4.36000,47537.254
4.36333,47639.250
4.36667,47636.656
4.37000,47678.836
4.37333,47613.125
4.37667,47632.082
4.38000,47608.949
4.38333,47577.707
4.38667,47515.504
4.39000,47493.172
4.39333,47603.438
4.39667,47523.367
4.40000,47549.031
4.40333,47665.980
4.40667,47721.258
4.41000,47577.855
4.41333,47670.301
4.41667,47663.992
4.42000,47727.957
4.42333,47648.172
4.42667,47548.180
4.43000,47534.141
4.43333,47648.430
4.43667,47553.145
4.44000,47617.316
4.44333,47667.465
4.44667,47473.898
4.45000,47655.438
4.45333,47632.832
4.45667,47475.172
4.46000,47716.094
4.46333,47583.020
4.46667,47711.301
4.47000,47926.781
4.47333,47717.191
4.47667,47735.957
4.48000,47682.812
4.48333,47462.359
4.48667,47513.000
4.49000,47656.898
4.49333,47506.293
4.49667,47532.211
4.50000,47556.363
4.50333,47600.438
4.50667,47525.578
4.51000,47526.102
4.51333,47652.309
4.51667,47646.219
4.52000,47598.344
4.52333,47504.773
4.52667,47580.125
4.53000,47570.613
4.53333,47382.441
4.53667,47455.305
4.54000,47385.145
4.54333,47518.559
4.54667,47484.938
4.55000,47536.668
4.55333,47357.297
4.55667,47616.211
4.56000,47441.145
4.56333,47601.031
4.56667,47628.004
4.57000,47622.789
4.57333,47444.938
4.57667,47494.727
4.58000,47535.605
4.58333,47527.477
4.58667,47529.430
4.59000,47477.809
4.59333,47654.562
4.59667,47550.773
4.60000,47457.301
4.60333,47686.512
4.60667,47608.301
4.61000,47582.004
4.61333,47532.215
4.61667,47604.758
4.62000,47554.793
4.62333,47497.914
4.62667,47591.707
4.63000,47516.742
4.63333,47542.285
4.63667,47475.816
