Measurement time:; 2020-12-09 2:57:59 PM
Radiation device:; Varian TrueBeam Accelerator
Energy:; 15 MeV 
Controller:; CCU
Measurement device:; SMARTSCAN (48*48*41)
Field detector:; EFD3G Diode
Reference detector:; CC 13
SAD:; 1000 mm
SSD:; 1000 mm
Field size:; 40 x 40 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Inline
Scan mode:; Continuous
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
-42.0; 0.0; 20.0; 3.52; 144038.8; 3.49
-42.5; 0.0; 20.0; 3.57; 146049.8; 3.52
-43.1; 0.0; 20.0; 3.50; 143043.3; 3.43
-43.6; 0.0; 20.0; 3.39; 138544.5; 3.37
-44.0; 0.0; 20.0; 3.37; 137772.9; 3.34
-44.6; 0.0; 20.0; 3.38; 138087.4; 3.31
-45.0; 0.0; 20.0; 3.26; 133314.9; 3.27
-45.6; 0.0; 20.0; 3.25; 132685.2; 3.18
-46.0; 0.0; 20.0; 3.21; 131279.4; 3.15
-46.6; 0.0; 20.0; 3.15; 128752.2; 3.13
-47.1; 0.0; 20.0; 3.09; 126187.6; 3.06
-47.6; 0.0; 20.0; 3.14; 128459.0; 3.06
-48.1; 0.0; 20.0; 3.04; 124173.5; 3.04
-48.6; 0.0; 20.0; 3.06; 124900.7; 2.99
-49.1; 0.0; 20.0; 2.99; 122243.6; 2.98
-49.6; 0.0; 20.0; 2.99; 122424.7; 2.95
-50.1; 0.0; 20.0; 2.93; 119976.7; 2.88
-50.6; 0.0; 20.0; 2.90; 118584.7; 2.89
-51.1; 0.0; 20.0; 2.85; 116451.5; 2.80
-51.6; 0.0; 20.0; 2.85; 116478.1; 2.80
-52.1; 0.0; 20.0; 2.78; 113472.0; 2.77
-52.6; 0.0; 20.0; 2.79; 113972.0; 2.74
-53.1; 0.0; 20.0; 2.78; 113695.8; 2.72
-53.6; 0.0; 20.0; 2.70; 110425.6; 2.70
-54.1; 0.0; 20.0; 2.71; 110635.9; 2.66
-54.6; 0.0; 20.0; 2.70; 110361.7; 2.66
-55.1; 0.0; 20.0; 2.63; 107342.0; 2.61
-55.6; 0.0; 20.0; 2.68; 109719.7; 2.63
-56.1; 0.0; 20.0; 2.64; 107867.6; 2.61
-56.6; 0.0; 20.0; 2.59; 105998.1; 2.57
-57.1; 0.0; 20.0; 2.66; 108754.9; 2.61
-57.6; 0.0; 20.0; 2.57; 104874.0; 2.56
