Distance_(inches),Gray_Value
3.69333,47860.219
3.69667,47839.418
3.70000,47804.730
3.70333,47902.922
3.70667,47973.023
3.71000,48033.363
3.71333,48000.480
3.71667,47961.309
3.72000,47893.836
3.72333,47988.797
3.72667,47852.293
3.73000,47776.094
3.73333,47872.086
3.73667,47925.668
3.74000,47789.605
3.74333,47823.285
3.74667,47877.496
3.75000,47728.750
3.75333,47822.961
3.75667,47792.914
3.76000,47871.211
3.76333,47862.629
3.76667,47846.070
3.77000,47877.535
3.77333,47802.938
3.77667,47760.520
3.78000,47911.574
3.78333,47906.930
3.78667,47806.559
3.79000,47654.008
3.79333,47778.945
3.79667,47872.473
3.80000,47713.410
3.80333,47760.062
3.80667,47764.094
3.81000,47804.480
3.81333,47790.746
3.81667,47758.473
3.82000,47753.188
3.82333,47833.945
3.82667,47851.324
3.83000,47923.758
3.83333,47759.828
3.83667,47867.645
3.84000,47695.039
3.84333,47649.426
3.84667,47866.262
3.85000,47684.773
3.85333,47883.621
3.85667,47807.141
3.86000,47832.016
3.86333,47784.188
3.86667,47753.930
3.87000,47606.473
3.87333,47720.605
3.87667,47728.324
3.88000,47780.820
3.88333,47667.348
3.88667,47772.016
3.89000,47564.039
3.89333,47759.379
3.89667,47711.086
3.90000,47667.520
3.90333,47732.242
3.90667,47647.156
3.91000,47650.133
3.91333,47600.016
3.91667,47536.262
3.92000,47665.219
3.92333,47824.750
3.92667,47649.277
3.93000,47829.945
3.93333,47728.125
3.93667,47772.750
3.94000,47727.363
3.94333,47719.566
3.94667,47724.898
3.95000,47746.652
3.95333,47732.559
3.95667,47751.504
3.96000,47818.590
3.96333,47873.086
3.96667,47800.828
3.97000,47798.250
3.97333,47645.566
3.97667,47679.332
3.98000,47751.094
3.98333,47740.504
3.98667,47635.387
3.99000,47708.086
3.99333,47682.859
3.99667,47685.188
4.00000,47648.590
4.00333,47736.707
4.00667,47689.613
4.01000,47700.820
4.01333,47701.750
4.01667,47688.332
4.02000,47685.285
4.02333,47709.504
4.02667,47574.125
4.03000,47684.363
4.03333,47663.859
4.03667,47655.652
4.04000,47644.293
4.04333,47687.527
4.04667,47701.180
4.05000,47703.730
4.05333,47706.645
4.05667,47701.379
4.06000,47719.773
4.06333,47681.465
4.06667,47703.922
4.07000,47726.676
4.07333,47499.047
4.07667,47752.797
4.08000,47580.621
4.08333,47527.324
4.08667,47657.730
4.09000,47627.867
4.09333,47701.738
4.09667,47773.301
4.10000,47803.984
4.10333,47751.094
4.10667,47753.984
4.11000,47780.055
4.11333,47572.797
4.11667,47680.844
4.12000,47757.746
4.12333,47715.566
4.12667,47740.613
4.13000,47617.070
4.13333,47629.219
4.13667,47724.023
4.14000,47693.844
4.14333,47694.172
4.14667,47670.332
4.15000,47680.543
4.15333,47679.758
4.15667,47709.914
4.16000,47686.418
4.16333,47511.891
4.16667,47676.270
4.17000,47663.023
4.17333,47668.559
4.17667,47684.293
4.18000,47605.660
4.18333,47786.758
4.18667,47782.504
4.19000,47588.844
4.19333,47577.977
4.19667,47541.250
4.20000,47499.707
4.20333,47657.621
4.20667,47598.738
4.21000,47728.629
4.21333,47677.559
4.21667,47644.922
4.22000,47501.535
4.22333,47697.316
4.22667,47530.172
4.23000,47659.559
4.23333,47631.738
4.23667,47650.504
4.24000,47563.527
4.24333,47584.008
4.24667,47476.992
4.25000,47658.133
4.25333,47566.363
4.25667,47545.652
4.26000,47693.426
4.26333,47660.402
4.26667,47592.629
4.27000,47656.148
4.27333,47681.062
4.27667,47622.953
4.28000,47478.621
4.28333,47535.379
4.28667,47648.023
4.29000,47630.473
4.29333,47566.984
4.29667,47677.402
4.30000,47680.629
4.30333,47685.789
4.30667,47585.016
4.31000,47526.707
4.31333,47641.992
4.31667,47736.078
4.32000,47562.629
4.32333,47736.684
4.32667,47688.262
4.33000,47609.211
4.33333,47646.148
4.33667,47441.844
4.34000,47595.348
4.34333,47595.203
4.34667,47643.355
4.35000,47693.527
4.35333,47646.699
4.35667,47685.852
4.36000,47575.629
4.36333,47695.820
4.36667,47703.141
4.37000,47576.094
4.37333,47694.008
4.37667,47674.953
4.38000,47585.559
4.38333,47633.645
4.38667,47716.363
4.39000,47861.172
4.39333,47646.211
4.39667,47578.410
4.40000,47465.922
4.40333,47678.402
4.40667,47447.527
4.41000,47641.309
4.41333,47756.520
4.41667,47680.133
4.42000,47557.285
4.42333,47713.324
4.42667,47697.457
4.43000,47506.938
4.43333,47739.180
4.43667,47551.023
4.44000,47489.891
4.44333,47426.789
4.44667,47348.102
4.45000,47588.039
4.45333,47642.797
4.45667,47716.836
4.46000,47629.613
4.46333,47539.324
4.46667,47701.906
4.47000,47673.914
4.47333,47755.242
4.47667,47554.836
4.48000,47505.164
4.48333,47630.254
4.48667,47575.102
4.49000,47743.117
4.49333,47655.512
4.49667,47557.000
4.50000,47648.691
4.50333,47649.867
4.50667,47605.844
4.51000,47479.473
4.51333,47717.746
4.51667,47705.211
4.52000,47691.363
4.52333,47629.730
4.52667,47580.117
4.53000,47541.535
4.53333,47702.891
4.53667,47574.371
4.54000,47677.242
4.54333,47681.441
4.54667,47771.285
4.55000,47652.418
4.55333,47621.551
4.55667,47554.859
4.56000,47682.820
4.56333,47578.574
4.56667,47660.332
4.57000,47486.047
4.57333,47708.254
4.57667,47649.629
4.58000,47466.348
4.58333,47617.891
4.58667,47701.898
4.59000,47684.426
4.59333,47643.008
4.59667,47750.828
4.60000,47721.645
4.60333,47807.348
4.60667,47651.945
4.61000,47695.148
4.61333,47619.773
4.61667,47702.676
4.62000,47438.781
4.62333,47599.480
4.62667,47713.805
4.63000,47723.488
4.63333,47601.945
4.63667,47498.195
