Distance_(pixels),Gray_Value
1289,62.1419
1290,62.2703
1291,62.3311
1292,62.2770
1293,62.2297
1294,62.2230
1295,62.2568
1296,62.4257
1297,62.6351
1298,62.7703
1299,62.7095
1300,62.6959
1301,62.5473
1302,62.4595
1303,62.3851
1304,62.4865
1305,62.5676
1306,62.4932
1307,62.3919
1308,62.4054
1309,62.4459
1310,62.4122
1311,62.5541
1312,62.7432
1313,62.7162
1314,62.8649
1315,62.9459
1316,62.9054
1317,62.8649
1318,62.8986
1319,62.9527
1320,62.9662
1321,62.9730
1322,62.9865
1323,63.1351
1324,63.2500
1325,63.2703
1326,63.1419
1327,62.9595
1328,62.9595
1329,62.9595
1330,62.8581
1331,62.6622
1332,62.6486
1333,62.6081
1334,62.6689
1335,62.6216
1336,62.5068
1337,62.5270
1338,62.4730
1339,62.5473
1340,62.6892
1341,62.8176
1342,62.8311
1343,62.8176
1344,62.6419
1345,62.6824
1346,62.8649
1347,63.1081
1348,63.2838
1349,63.3919
1350,63.3446
1351,63.3514
1352,63.4392
1353,63.6892
1354,63.5473
1355,63.4797
1356,63.4392
1357,63.1959
1358,62.9797
1359,63.0541
1360,62.8311
1361,62.6149
1362,62.5000
1363,62.4730
1364,62.3243
1365,62.2703
1366,62.1554
1367,62.2770
1368,62.2973
1369,62.2905
1370,62.2162
1371,62.2973
1372,62.3041
1373,62.3108
1374,62.2838
1375,62.3919
1376,62.3378
1377,62.3649
1378,62.3446
1379,62.3108
1380,62.3716
1381,62.3041
1382,62.1757
1383,62.3649
1384,62.4932
1385,62.3986
1386,62.1892
1387,62.2568
1388,62.2095
1389,62.2027
1390,62.2500
1391,62.2568
1392,62.3041
1393,62.4730
1394,62.4865
1395,62.5068
1396,62.3919
1397,62.2770
1398,62.2568
1399,62.2365
1400,62.2297
1401,62.3041
1402,62.4054
1403,62.4527
1404,62.3851
1405,62.2770
1406,62.1689
1407,62.0068
1408,62.0608
1409,62.1622
1410,62.2905
1411,62.2230
1412,61.9392
1413,61.8243
1414,61.7095
1415,61.7230
1416,61.8986
1417,61.9189
1418,62.0270
1419,62.0068
1420,62.0068
1421,61.9797
1422,62.0405
1423,62.1216
1424,62.1757
1425,62.0743
1426,61.8716
1427,61.6824
1428,61.6824
1429,61.8581
1430,62.0811
1431,62.1622
1432,62.1622
1433,62.1419
1434,62.0000
1435,61.9797
1436,61.9932
1437,62.0608
1438,61.9730
1439,61.9527
1440,61.9527
1441,62.0338
1442,62.0270
1443,61.9730
1444,62.0473
1445,62.1757
1446,62.2770
1447,62.1959
1448,62.2635
1449,62.2365
1450,62.1014
1451,62.0676
1452,62.0946
1453,62.2703
1454,62.3581
1455,62.3581
1456,62.3108
1457,62.2162
1458,62.2500
1459,62.3378
1460,62.4662
1461,62.6216
1462,62.7432
1463,62.7703
1464,62.6689
1465,62.5946
1466,62.4459
1467,62.3311
1468,62.3716
1469,62.3514
1470,62.2703
1471,62.2568
1472,62.1757
1473,62.0811
1474,62.1824
1475,62.2095
1476,62.3108
1477,62.3378
1478,62.3108
1479,62.2905
1480,62.2162
1481,62.2703
1482,62.2027
1483,62.0338
1484,61.8514
1485,61.8378
1486,61.8041
1487,61.8716
1488,61.8919
1489,61.9054
1490,61.9122
1491,61.9054
1492,61.9730
1493,62.0541
1494,62.0878
1495,62.1689
1496,62.2162
1497,62.0946
1498,62.1486
1499,62.0878
1500,62.0000
1501,61.9865
1502,62.0270
1503,62.1351
1504,62.1486
1505,62.0811
1506,62.0608
1507,62.0743
1508,62.0270
1509,62.0135
1510,61.9054
1511,61.9662
1512,61.9257
1513,61.8716
1514,61.8986
1515,61.9122
1516,61.8514
1517,61.7905
1518,61.7297
1519,61.7568
1520,61.8108
1521,61.7432
1522,61.5338
1523,61.4797
1524,61.5473
1525,61.5946
1526,61.6892
1527,61.5946
1528,61.5541
1529,61.6486
1530,61.6351
1531,61.5338
1532,61.4122
1533,61.3851
1534,61.4257
1535,61.5541
1536,61.5473
1537,61.5811
1538,61.9730
1539,62.2230
1540,62.2027
1541,62.0203
1542,61.8784
1543,61.8919
1544,61.8851
1545,61.8514
1546,61.6892
1547,61.5946
1548,61.5811
1549,61.6081
1550,61.5811
1551,61.5878
1552,61.7297
1553,61.6486
1554,61.4865
1555,61.6014
1556,61.5676
1557,61.5000
1558,61.4054
1559,61.3176
1560,61.3514
1561,61.5743
1562,61.7905
1563,61.9392
1564,61.8986
1565,62.0811
1566,62.3243
1567,62.2297
1568,62.0270
1569,61.9324
1570,61.7770
1571,61.7568
1572,61.7770
1573,61.8378
1574,61.8851
1575,61.8041
1576,61.7500
