Distance_(pixels),Gray_Value
1645,33479.465
1646,33491.562
1647,33523.742
1648,33553.871
1649,33639.570
1650,33728.371
1651,33731.371
1652,33717.758
1653,33740.492
1654,33746.812
1655,33626.551
1656,33523.234
1657,33585.164
1658,33650.742
1659,33632.309
1660,33614.062
1661,33643.605
1662,33707.156
1663,33714.672
1664,33693.207
1665,33712.430
1666,33770.191
1667,33849.000
1668,33982.008
1669,33974.949
1670,33986.344
1671,34037.715
1672,34073.723
1673,34083.312
1674,34108.070
1675,34124.637
1676,34127.301
1677,34106.828
1678,34101.906
1679,34114.871
1680,34134.664
1681,34163.906
1682,34187.914
1683,34208.879
1684,34241.027
1685,34351.520
1686,34392.406
1687,34300.742
1688,34221.699
1689,34228.906
1690,34284.234
1691,34334.688
1692,34364.078
1693,34425.863
1694,34483.430
1695,34473.758
1696,34447.129
1697,34463.336
1698,34497.648
1699,34432.094
1700,34478.430
1701,34591.379
1702,34615.449
1703,34587.180
1704,34539.406
1705,34522.742
1706,34567.449
1707,34580.312
1708,34578.871
1709,34585.035
1710,34591.691
1711,34609.020
1712,34622.156
1713,34632.000
1714,34636.336
1715,34627.770
1716,34610.395
1717,34570.820
1718,34585.980
1719,34614.293
1720,34619.398
1721,34627.672
1722,34601.164
1723,34599.551
1724,34642.270
1725,34671.492
1726,34690.887
1727,34664.105
1728,34677.301
1729,34682.258
1730,34691.020
1731,34700.480
1732,34713.820
1733,34680.000
1734,34667.602
1735,34684.562
1736,34744.645
1737,34825.879
1738,34783.105
1739,34756.156
1740,34807.508
1741,34852.980
1742,34844.102
1743,34826.656
1744,34868.844
1745,34897.105
1746,34892.766
1747,34926.645
1748,34919.543
1749,34957.465
1750,35013.000
1751,35012.395
1752,35004.156
1753,35052.387
1754,35054.129
1755,35027.301
1756,35019.992
1757,35050.230
1758,35070.145
1759,35093.812
1760,35102.441
1761,35120.398
1762,35162.137
1763,35159.379
1764,35077.328
1765,35011.855
1766,35021.293
1767,35050.887
1768,35063.852
1769,35097.699
1770,35107.922
1771,35121.586
1772,35160.484
1773,35211.145
1774,35242.270
1775,35233.105
1776,35202.387
1777,35215.270
1778,35224.637
1779,35234.188
1780,35276.852
1781,35289.234
1782,35218.320
1783,35494.938
1784,36056.535
1785,36263.750
1786,35877.086
1787,35541.586
1788,35500.551
1789,35474.648
1790,35398.449
1791,35472.301
1792,35490.078
1793,35438.312
1794,35362.527
1795,35299.430
1796,35295.207
1797,35327.527
1798,35373.855
1799,35414.363
1800,35430.129
1801,35415.465
