Distance_(pixels),Gray_Value
973,29231.189
974,29196.760
975,29213.324
976,29210.486
977,29210.676
978,29200.014
979,29196.732
980,29205.408
981,29234.508
982,29252.592
983,29266.775
984,29263.422
985,29245.365
986,29232.697
987,29220.092
988,29248.119
989,29228.768
990,29209.260
991,29207.654
992,29195.670
993,29213.473
994,29250.162
995,29229.268
996,29209.295
997,29207.184
998,29210.697
999,29240.951
1000,29336.570
1001,29374.725
1002,29364.578
1003,29324.957
1004,29361.635
1005,29375.500
1006,29376.951
1007,29400.549
1008,29377.479
1009,29348.549
1010,29339.197
1011,29368.148
1012,29403.803
1013,29413.127
1014,29389.781
1015,29346.422
1016,29325.000
1017,29323.316
1018,29330.865
1019,29308.711
1020,29272.830
1021,29254.705
1022,29258.725
1023,29282.781
1024,29297.408
1025,29287.557
1026,29266.654
1027,29253.254
1028,29257.824
1029,29277.008
1030,29286.979
1031,29299.246
1032,29305.635
1033,29306.359
1034,29300.346
1035,29318.098
1036,29322.254
1037,29324.514
1038,29343.381
1039,29329.330
1040,29301.219
1041,29289.578
1042,29289.365
1043,29286.768
1044,29295.930
1045,29280.176
1046,29253.105
1047,29249.246
1048,29258.451
1049,29259.162
1050,29283.605
1051,29342.789
1052,29351.605
1053,29345.197
1054,29333.184
1055,29327.740
1056,29324.070
1057,29294.000
1058,29292.768
1059,29297.381
1060,29306.260
1061,29293.359
1062,29286.062
1063,29260.803
1064,29231.021
1065,29196.197
1066,29197.225
1067,29216.402
1068,29221.338
1069,29281.852
1070,29301.438
1071,29266.578
1072,29226.416
1073,29195.979
1074,29184.268
1075,29180.402
1076,29168.021
1077,29162.422
1078,29134.943
1079,29126.162
1080,29152.725
1081,29167.527
1082,29193.725
1083,29167.684
1084,29164.189
1085,29166.684
1086,29174.049
1087,29172.338
1088,29148.881
1089,29143.043
1090,29159.592
1091,29155.613
1092,29172.162
1093,29199.387
1094,29187.746
1095,29209.557
1096,29226.887
1097,29206.570
1098,29213.402
1099,29209.689
1100,29191.816
1101,29161.438
1102,29205.795
1103,29224.479
1104,29229.387
1105,29193.184
1106,29182.135
1107,29159.527
1108,29183.402
1109,29282.697
1110,29306.768
1111,29247.705
1112,29174.846
1113,29126.562
1114,29133.324
1115,29151.479
1116,29158.359
1117,29123.627
1118,29092.543
1119,29107.760
1120,29150.795
1121,29184.219
1122,29183.979
1123,29161.105
1124,29106.451
1125,29099.473
1126,29137.127
1127,29189.732
1128,29198.908
1129,29202.473
1130,29184.508
1131,29159.408
1132,29223.973
1133,29207.887
1134,29184.514
1135,29207.246
1136,29230.865
1137,29230.330
1138,29235.387
1139,29233.135
1140,29236.740
1141,29247.824
1142,29254.719
1143,29248.865
1144,29241.789
1145,29254.605
1146,29261.887
1147,29257.957
1148,29258.000
1149,29258.711
1150,29279.838
1151,29303.670
1152,29247.021
1153,29183.408
1154,29184.781
1155,29201.057
1156,29248.176
1157,29227.359
1158,29208.902
1159,29228.254
1160,29232.451
1161,29223.098
1162,29212.697
1163,29206.557
1164,29158.684
1165,29168.402
1166,29159.035
1167,29149.105
1168,29156.508
1169,29164.654
1170,29166.135
1171,29140.232
1172,29120.430
1173,29105.902
1174,29114.775
1175,29178.148
1176,29214.170
1177,29237.035
1178,29245.078
1179,29249.957
1180,29255.492
1181,29277.402
1182,29263.627
1183,29252.268
1184,29264.457
1185,29291.289
1186,29307.043
1187,29310.311
1188,29302.184
1189,29293.154
1190,29292.184
1191,29274.395
1192,29277.303
1193,29315.943
1194,29367.443
1195,29334.416
1196,29296.613
1197,29281.768
1198,29274.119
1199,29254.895
1200,29222.689
1201,29281.641
1202,29271.021
1203,29273.895
1204,29248.346
1205,29243.930
1206,29236.240
1207,29229.438
1208,29237.381
1209,29220.619
1210,29197.408
1211,29226.930
1212,29234.219
1213,29211.330
1214,29179.613
1215,29231.973
1216,29256.330
1217,29216.324
1218,29150.359
1219,29149.951
1220,29191.570
1221,29211.521
1222,29195.295
1223,29148.416
1224,29138.352
1225,29189.084
1226,29258.824
1227,29244.275
1228,29234.381
1229,29224.938
1230,29228.465
1231,29238.725
1232,29243.189
1233,29228.289
1234,29204.162
1235,29193.303
1236,29185.092
1237,29180.838
1238,29188.684
1239,29224.246
1240,29221.422
1241,29216.943
1242,29208.549
1243,29204.789
1244,29212.803
1245,29244.605
1246,29222.670
1247,29163.098
1248,29136.057
1249,29097.084
1250,29118.598
1251,29196.965
1252,29213.035
1253,29165.225
1254,29110.438
1255,29080.443
1256,29077.338
1257,29070.148
1258,29090.479
1259,29098.986
1260,29096.162
1261,29110.359
1262,29105.613
