Distance_(pixels),Gray_Value
1396,66.6638
1397,66.6724
1398,66.1638
1399,65.8707
1400,65.6379
1401,65.5776
1402,64.8707
1403,63.9052
1404,63.5086
1405,63.0000
1406,62.9828
1407,62.8017
1408,62.8448
1409,62.7845
1410,62.7414
1411,62.4828
1412,62.2845
1413,62.2241
1414,62.5259
1415,62.5259
1416,62.3793
1417,62.4224
1418,62.5517
1419,62.8017
1420,62.8707
1421,62.8448
1422,62.9052
1423,62.9655
1424,63.0086
1425,63.0345
1426,62.9138
1427,62.5776
1428,62.5431
1429,62.7069
1430,62.7155
1431,62.8362
1432,62.9224
1433,62.8707
1434,62.7328
1435,62.7155
1436,62.8276
1437,62.8621
1438,62.7672
1439,62.3793
1440,62.2069
1441,62.1897
1442,62.2414
1443,62.3966
1444,62.4655
1445,62.5517
1446,63.0000
1447,63.1552
1448,63.0259
1449,63.0948
1450,63.2931
1451,63.2759
1452,63.1207
1453,63.2069
1454,63.1379
1455,62.5431
1456,62.4569
1457,62.6207
1458,62.6983
1459,62.5517
1460,62.3966
1461,62.4828
1462,62.7414
1463,63.0603
1464,62.9397
1465,62.9310
1466,63.0690
1467,63.1207
1468,63.0345
1469,62.9052
1470,62.7241
1471,62.6207
1472,62.6552
1473,62.6379
1474,62.4224
1475,62.4397
1476,62.6207
1477,62.7672
1478,63.0000
1479,63.0431
1480,62.9310
1481,62.8448
1482,62.9224
1483,63.0603
1484,63.1121
1485,63.1552
1486,63.2414
1487,63.0345
1488,62.8707
1489,62.7500
1490,62.7586
1491,62.8707
1492,62.9914
1493,62.9741
1494,62.7069
1495,62.8879
1496,63.0948
1497,63.2500
1498,62.9052
1499,62.9224
1500,62.9569
1501,63.0086
1502,63.1897
1503,63.2155
1504,63.2414
1505,63.3276
1506,63.6034
1507,63.5603
1508,63.6638
1509,63.7155
1510,63.6552
1511,63.8966
1512,64.0086
1513,63.8793
1514,63.7414
1515,63.6121
1516,63.7759
1517,63.8621
1518,63.6638
1519,63.6638
1520,63.5172
1521,63.7414
1522,63.7328
1523,63.7069
1524,63.6121
1525,63.6207
1526,63.8966
1527,64.1897
1528,63.9483
1529,63.8707
1530,64.0259
1531,64.0690
1532,63.7155
1533,63.7500
1534,63.8966
1535,63.6983
1536,63.5517
1537,63.6638
1538,63.9052
1539,63.9310
1540,63.9741
1541,63.8966
1542,64.0259
1543,64.3534
1544,64.2069
1545,64.2241
1546,64.2586
1547,64.1724
1548,64.1466
1549,63.8707
1550,63.9052
1551,64.1897
1552,64.6810
1553,64.8448
1554,64.7155
1555,64.6638
1556,64.7414
1557,64.8362
1558,64.6293
1559,64.6034
1560,64.3966
1561,64.1638
1562,64.2069
1563,64.5259
1564,64.6810
1565,64.5776
1566,64.3103
1567,64.3879
1568,64.3879
1569,64.1724
1570,64.1897
1571,64.5431
1572,64.6121
1573,64.5431
1574,64.6207
1575,64.7414
1576,64.9052
1577,64.8879
1578,64.9741
1579,65.0517
1580,64.7759
1581,64.4741
1582,64.3017
1583,64.2328
1584,64.2586
1585,64.1983
1586,64.1638
1587,64.1207
1588,64.0086
1589,64.0259
1590,64.0259
1591,64.1293
1592,64.0776
1593,64.1121
1594,64.1897
1595,64.2931
1596,64.3621
1597,64.3362
1598,64.5776
1599,64.6207
1600,64.7931
1601,64.8190
1602,64.8276
1603,64.7845
1604,64.8966
1605,64.9569
1606,65.0000
1607,65.0603
1608,64.9138
1609,64.9741
1610,65.0172
1611,65.1034
1612,65.1810
1613,65.0431
1614,64.9397
1615,65.1552
1616,65.2672
1617,65.1207
1618,64.9224
1619,64.8190
1620,65.0172
1621,65.1034
1622,65.1897
1623,65.1121
1624,65.0690
1625,65.1379
1626,65.2672
1627,65.3190
1628,65.1466
1629,65.0862
1630,64.9828
1631,65.1121
1632,65.4138
1633,65.6293
1634,65.6466
1635,65.3103
1636,64.9914
1637,64.6638
1638,64.2241
1639,64.0690
1640,63.8190
1641,63.6724
1642,63.5776
1643,63.7931
1644,63.7672
1645,63.6638
1646,63.5948
1647,63.4138
1648,63.1983
1649,63.1724
1650,63.1379
1651,62.7069
1652,62.4655
1653,62.4224
1654,62.6897
1655,62.8793
1656,62.8448
1657,62.8362
1658,62.9741
1659,63.1552
1660,63.0086
1661,62.7500
1662,62.4569
1663,62.5259
1664,62.6207
1665,62.6034
1666,62.5345
1667,62.5259
1668,62.5431
1669,62.5862
1670,62.8362
1671,63.1638
1672,63.1983
1673,63.1810
1674,63.2155
1675,63.3448
1676,63.1638
1677,63.1034
1678,63.1552
1679,62.8793
1680,62.9224
1681,62.9483
1682,62.8276
1683,62.7241
1684,62.7931
1685,63.0172
1686,63.1379
1687,63.3534
1688,63.4224
1689,63.2414
1690,63.2328
1691,63.4052
1692,63.4397
1693,63.2414
1694,63.0000
1695,62.8966
1696,62.9397
1697,62.9569
1698,62.7414
1699,62.5259
1700,62.5000
1701,62.5431
1702,62.6293
1703,62.8793
1704,62.9310
1705,63.0000
1706,63.0603
1707,63.0776
1708,63.0000
1709,62.8879
1710,62.8879
1711,62.8103
1712,62.8879
1713,62.9569
1714,62.6207
1715,62.5776
1716,62.6552
1717,62.8190
1718,62.9397
1719,63.2069
1720,63.3276
1721,63.2328
1722,63.1552
1723,63.2586
1724,63.3017
1725,63.2328
1726,63.1897
1727,63.1379
1728,63.1379
1729,63.1724
1730,63.2155
1731,63.1121
1732,63.1897
1733,63.2069
1734,63.0086
1735,63.0603
1736,63.2069
1737,63.3103
1738,63.3793
1739,63.4914
1740,63.5603
1741,63.4914
1742,63.2845
1743,63.2586
1744,63.3103
1745,63.3103
1746,63.4310
1747,63.3103
1748,63.2759
1749,63.1034
1750,63.2414
1751,63.2414
1752,63.1638
1753,63.0776
1754,63.0862
1755,63.3103
1756,63.4138
1757,63.4828
1758,63.4138
1759,63.3966
1760,63.2586
1761,63.1724
1762,63.0690
1763,62.9310
1764,62.9224
1765,62.9741
1766,63.0345
1767,63.0948
1768,63.1466
1769,63.1638
1770,63.1121
1771,63.0776
1772,63.0259
1773,63.0431
1774,62.9138
1775,62.8707
1776,62.8276
1777,62.8190
1778,62.7845
1779,62.9224
1780,62.8534
1781,62.8621
1782,62.9310
1783,63.0345
1784,63.1810
1785,63.3103
1786,63.3879
1787,63.4569
1788,63.5603
1789,63.5345
1790,63.6034
1791,63.7500
1792,63.7500
1793,63.8190
1794,63.9224
1795,64.1897
1796,64.3017
1797,64.2845
1798,64.0690
1799,63.8017
1800,63.9483
1801,64.2241
1802,64.3103
1803,64.2672
1804,64.2586
1805,64.3966
1806,64.4052
1807,64.2500
1808,64.3707
1809,64.4655
1810,64.7328
1811,64.8190
1812,64.7931
1813,64.6983
1814,64.7414
1815,64.5862
1816,64.3448
1817,64.2069
1818,64.3190
1819,64.3621
1820,64.3707
1821,64.3534
1822,64.3966
1823,64.3017
1824,64.3190
1825,64.1810
