Distance_(pixels),Gray_Value
1117,64.6879
1118,64.7355
1119,64.7905
1120,64.8266
1121,64.8107
1122,64.7717
1123,64.7095
1124,64.6777
1125,64.6228
1126,64.5665
1127,64.5376
1128,64.5188
1129,64.5116
1130,64.5910
1131,64.6358
1132,64.5853
1133,64.6069
1134,64.5766
1135,64.5737
1136,64.4740
1137,64.3107
1138,64.2442
1139,64.2225
1140,64.2298
1141,64.2673
1142,64.3006
1143,64.3035
1144,64.2298
1145,64.2616
1146,64.2543
1147,64.2442
1148,64.2558
1149,64.3251
1150,64.3598
1151,64.3107
1152,64.2746
1153,64.2558
1154,64.2442
1155,64.2327
1156,64.2399
1157,64.2110
1158,64.1922
1159,64.1402
1160,64.2341
1161,64.2702
1162,64.2688
1163,64.2139
1164,64.2023
1165,64.2153
1166,64.2153
1167,64.2023
1168,64.1734
1169,64.1749
1170,64.2355
1171,64.3540
1172,64.3829
1173,64.3208
1174,64.2558
1175,64.2471
1176,64.3194
1177,64.3150
1178,64.3078
1179,64.3295
1180,64.3035
1181,64.2861
1182,64.2587
1183,64.3309
1184,64.3266
1185,64.2717
1186,64.2052
1187,64.1763
1188,64.1951
1189,64.1763
1190,64.2355
1191,64.2962
1192,64.2876
1193,64.2558
1194,64.3382
1195,64.3801
1196,64.3743
1197,64.3743
1198,64.3569
1199,64.3743
1200,64.3829
1201,64.3194
1202,64.2124
1203,64.1850
1204,64.1922
1205,64.2052
1206,64.1864
1207,64.1647
1208,64.2298
1209,64.2890
1210,64.2919
1211,64.2803
1212,64.2211
1213,64.2225
1214,64.1301
1215,64.0694
1216,64.0910
1217,64.0780
1218,64.0043
1219,63.9523
1220,63.8685
1221,63.9321
1222,63.9364
1223,63.8974
1224,63.8598
1225,63.8613
1226,63.9494
1227,63.9408
1228,63.8714
1229,63.8410
1230,63.8685
1231,63.8266
1232,63.8916
1233,63.9725
1234,63.9465
1235,63.9147
1236,63.9422
1237,63.9523
1238,64.0130
1239,64.0303
1240,64.0202
1241,64.0029
1242,63.9624
1243,64.0000
1244,64.0087
1245,64.0318
1246,64.0578
1247,64.0939
1248,64.0462
1249,63.9740
1250,63.9465
1251,63.8988
1252,63.8714
1253,63.9003
1254,63.8223
1255,63.7890
1256,63.8179
1257,63.8772
1258,63.8396
1259,63.8295
1260,63.8772
1261,63.9220
1262,63.9740
1263,63.9913
1264,64.0564
1265,64.0824
1266,64.0780
1267,64.1156
1268,64.0968
1269,64.1243
1270,64.1517
1271,64.1763
1272,64.1618
1273,64.1936
1274,64.1749
1275,64.1618
1276,64.1329
1277,64.0318
1278,64.0477
1279,64.0043
1280,64.0130
1281,63.9855
1282,63.9552
1283,64.0202
1284,64.1185
1285,64.1199
1286,64.0766
1287,64.1460
1288,64.2948
1289,64.3642
1290,64.3584
1291,64.3237
1292,64.3035
1293,64.2370
1294,64.2471
1295,64.2558
1296,64.2384
1297,64.2124
1298,64.2500
1299,64.2052
1300,64.1243
1301,64.1373
1302,64.1575
1303,64.2442
